発売日,ハード,タイトル,メモリ,容量(bit),価格,ジャンル,ジョブカテゴリ,カウント
2001-09-14,NGC,サムライスピリッツ！　２,0,0,🚧,ACT,0,0
2001-09-14,NGC,マジカルドロップ　ポケット,0,0,🚧,PZL,0,0
2001-09-14,NGC,ぷよぷよ通,0,0,🚧,PZL,0,0
2001-09-14,NGC,ビッグトーナメントゴルフ,0,0,🚧,SPT,0,0
2001-09-14,NGC,上海ミニ,0,0,🚧,PZL,0,0
2001-09-14,NGC,ダイヴアラート　バーン編,0,0,🚧,SLG,0,0
2001-09-14,NGC,ダイヴアラート　レベッカ編,0,0,🚧,SLG,0,0
2001-09-14,NGC,パックマン,0,0,🚧,ACT,0,0
2001-09-14,NGC,SNK VS. CAPCOM　激突カードファイターズ  CAPCOMサポーターズバージョン,0,0,🚧,ETC,0,0
2001-09-14,NGC,SNK VS. CAPCOM　激突カードファイターズ  SNKサポーターズバージョン,0,0,🚧,ETC,0,0
2001-09-14,NGC,パチスロ　アルゼ王国ポケット　ハナビ,0,0,🚧,TBL,0,0
2001-09-14,NGC,ビーストバスター　～闇の生体兵器～,0,0,🚧,RPG,0,0
2001-09-14,NGC,ポケットラブ　～ｉｆ～,0,0,🚧,SLG,0,0
2001-09-14,NGC,電車でGO！ 2　ON　ネオジオポケット,0,0,🚧,SLG,0,0
2001-09-14,NGC,つなげてポンッ！　２,0,0,🚧,PZL,0,0
2001-09-14,NGC,パチンコ必勝ガイド　ポケットパーラー,0,0,🚧,TBL,0,0
2001-09-14,NGC,それいけ！！　花札道場,0,0,🚧,TBL,0,0
2001-09-14,NGC,頂上決戦　最強ファイターズ SNK VS. CAPCOM,0,0,🚧,ACT,0,0
2001-09-14,NGC,パーティメール,0,0,🚧,ETC,0,0
2001-09-14,NGC,ファーゼライ！,0,0,🚧,SLG,0,0
2001-09-14,NGC,ネオ・トゥエンティワン,0,0,🚧,TBL,0,0
2001-09-14,NGC,水木しげるの妖怪写真館,0,0,🚧,RPG,0,0
2001-09-14,NGC,SNK GAL'S FIGHTERS,0,0,🚧,ACT,0,0
2001-09-14,NGC,めざせ！　漢字王,0,0,🚧,ETC,0,0
2001-09-14,NGC,機甲世紀ユニトロン,0,0,🚧,RPG,0,0
2001-09-14,NGC,ポケットリバーシ,0,0,🚧,TBL,0,0
2001-09-14,NGC,神機世界エヴァリューション　はてしないダンジョン,0,0,🚧,RPG,0,0
2001-09-14,NGC,パチスロ アルゼ王国ポケット　アステカ,0,0,🚧,TBL,0,0
2001-09-14,NGC,クルーボーダーズ　ポケット,0,0,🚧,SPT,0,0
2001-09-14,NGC,コイコイ麻雀,0,0,🚧,TBL,0,0
2001-09-14,NGC,メタルスラッグ　セカンドミッション,0,0,🚧,SHT,0,0
2001-09-14,NGC,パチスロ アルゼ王国ポケット　ワードオブライツ,0,0,🚧,TBL,0,0
2001-09-14,NGC,ビックリマン2000　ビバ！ポケットフェスチバァ,0,0,🚧,ETC,0,0
2001-09-14,NGC,幕末浪漫　特別編　月華の剣士　月に咲く花、散りゆく華,0,0,🚧,ACT,0,0
2001-09-14,NGC,コットン,0,0,🚧,SHT,0,0
2001-09-14,NGC,おえかきパズル,0,0,🚧,PZL,0,0
2001-09-14,NGC,メモリーズオフ・ピュア,0,0,🚧,ADV,0,0
2001-09-14,NGC,ソニック・ザ・ヘッジホッグ　ポケットアドベンチャー,0,0,🚧,ACT,0,0
2001-09-14,NGC,ダイナマイトスラッガー,0,0,🚧,SPT,0,0
2001-09-14,NGC,がんばれねおぽけくん（仮）,0,0,🚧,ETC,0,0
2001-09-14,NGC,伝説のオウガバトル外伝　ゼノビアの皇子,0,0,🚧,SLG,0,0
2001-09-14,NGC,ネオ・バカラ,0,0,🚧,TBL,0,0
2001-09-14,NGC,THE KING OF FIGHTERS　バトルDEパラダイス,0,0,🚧,ETC,0,0
2001-09-14,NGC,パチスロ・アルゼ王国ポケット　ポルカノ２,0,0,🚧,TBL,0,0
2001-09-14,NGC,ロックマン　バトル＆ファイターズ,0,0,🚧,ACT,0,0
2001-09-14,NGC,クルクルジャム,0,0,🚧,ACT,0,0
2001-09-14,NGC,デルタワープ,0,0,🚧,PZL,0,0
2001-09-14,NGC,パチスロ アルゼ王国ポケット　デルソル２,0,0,🚧,TBL,0,0
2001-09-14,NGC,インフィニティ・キュア,0,0,🚧,ADV,0,0
2001-09-14,NGC,にげロンパ,0,0,🚧,RPG,0,0
2001-09-14,NGC,ビッグバンプロレス,0,0,🚧,SPT,0,0
2001-09-14,NGC,パチスロ アルゼ王国ポケット　大花火,0,0,🚧,TBL,0,0
2001-09-14,NGC,パチスロ アルゼ王国ポケット　DH２,0,0,🚧,TBL,0,0
2001-09-14,NGC,スーパーリアル麻雀プレミアムコレクション,0,0,🚧,TBL,0,0
2001-09-14,NGC,パチスロ アルゼ王国ポケット　ｅ－ＣＵＰ,0,0,🚧,TBL,0,0
2001-09-14,NGC,SNK VS. CAPCOM カードファイターズ2 EXPAND EDITION,0,0,🚧,ETC,0,0
1983-07-15,NES,ゴルフ,0,0,🚧,SPT,0,0
1983-07-15,NES,サッカー,0,0,🚧,SPT,0,0
1983-07-15,NES,スーパーマリオブラザーズ,0,0,🚧,ACT,0,0
1983-07-15,NES,ゼルダの伝説,0,0,🚧,ARPG,0,0
1983-07-15,NES,テニス,0,0,🚧,SPT,0,0
1983-07-15,NES,ベースボール,0,0,🚧,SPT,0,0
1983-07-15,NES,麻雀　（二人用）,0,0,🚧,TBL,0,0
1983-07-15,NES,謎の村雨城,0,0,🚧,ACT,0,0
1983-07-15,NES,スーパーマリオブラザーズ２,0,0,🚧,ACT,0,0
1983-07-15,NES,バレーボール,0,0,🚧,SPT,0,0
1983-07-15,NES,涙の倉庫番スペシャル,0,0,🚧,PZL,0,0
1983-07-15,NES,メトロイド,0,0,🚧,ACT,0,0
1983-07-15,NES,アイアムアティーチャー　スーパーマリオのセーター,0,0,🚧,ETC,0,0
1983-07-15,NES,子猫物語,0,0,🚧,ACT,0,0
1983-07-15,NES,アイアムアティーチャー　手あみのきそ,0,0,🚧,ETC,0,0
1983-07-15,NES,悪魔城ドラキュラ,0,0,🚧,ACT,0,0
1983-07-15,NES,Othello（オセロ）,0,0,🚧,TBL,0,0
1983-07-15,NES,プロレス,0,0,🚧,SPT,0,0
1983-07-15,NES,銀河伝承　galaxy odyssey,0,0,🚧,ARPG,0,0
1983-07-15,NES,ガルフォース,0,0,🚧,SHT,0,0
1983-07-15,NES,デット・ゾーン,0,0,🚧,ADV,0,0
1983-07-15,NES,もえろツインビー　シナモン博士を救え,0,0,🚧,SHT,0,0
1983-07-15,NES,きね子,0,0,🚧,PZL,0,0
1983-07-15,NES,ザナック,0,0,🚧,SHT,0,0
1983-07-15,NES,知能ゲームシリーズ　アディアンの杖,0,0,🚧,ETC,0,0
1983-07-15,NES,謎の壁　ブロックくずし,0,0,🚧,TBL,0,0
1983-07-15,NES,水晶の龍,0,0,🚧,ADV,0,0
1983-07-15,NES,ブリーダー,0,0,🚧,ACT,0,0
1983-07-15,NES,ナイト・ロアー　魔城の狼男,0,0,🚧,ACT,0,0
1983-07-15,NES,光神話　パルテナの鏡,0,0,🚧,ACT,0,0
1983-07-15,NES,魔洞戦記 ディープダンジョン,0,0,🚧,RPG,0,0
1983-07-15,NES,消えたプリンセス,0,0,🚧,ADV,0,0
1983-07-15,NES,プロフェッショナル麻雀　悟空,0,0,🚧,TBL,0,0
1983-07-15,NES,エレクトシャン,0,0,🚧,ACT,0,0
1983-07-15,NES,リンクの冒険,0,0,🚧,ARPG,0,0
1983-07-15,NES,ウルトラマン　怪獣帝国の逆襲,0,0,🚧,ACT,0,0
1983-07-15,NES,エッガーランド,0,0,🚧,PZL,0,0
1983-07-15,NES,ナゾラーランド増刊号,0,0,🚧,ETC,0,0
1983-07-15,NES,きね子２,0,0,🚧,PZL,0,0
1983-07-15,NES,エスパードリーム,0,0,🚧,ARPG,0,0
1983-07-15,NES,ゴルフJAPANコース,0,0,🚧,SPT,0,0
1983-07-15,NES,メルヘンヴェール,0,0,🚧,ARPG,0,0
1983-07-15,NES,スーパーロードランナー,0,0,🚧,PZL,0,0
1983-07-15,NES,とびだせ大作戦,0,0,🚧,ACT,0,0
1983-07-15,NES,ウインターゲームズ,0,0,🚧,SPT,0,0
1983-07-15,NES,オトッキー,0,0,🚧,SHT,0,0
1983-07-15,NES,知能ゲームシリーズ２　スーパーボーイアラン,0,0,🚧,ETC,0,0
1983-07-15,NES,知能ゲームシリーズ３　地底大陸オルドーラ,0,0,🚧,ETC,0,0
1983-07-15,NES,ダーティペア  プロジェクトエデン,0,0,🚧,ACT,0,0
1983-07-15,NES,アップルタウン物語 little computer people,0,0,🚧,SLG,0,0
1983-07-15,NES,グリーンベレー,0,0,🚧,SHT,0,0
1983-07-15,NES,ココナワールド,0,0,🚧,ACT,0,0
1983-07-15,NES,レリクス  暗黒要塞,0,0,🚧,ACT,0,0
1983-07-15,NES,風雲少林拳,0,0,🚧,ACT,0,0
1983-07-15,NES,愛戦士ニコル,0,0,🚧,ARPG,0,0
1983-07-15,NES,探偵 神宮寺 三郎  新宿中央公園殺人事件,0,0,🚧,ADV,0,0
1983-07-15,NES,キン肉マン　キン肉星王位争奪戦,0,0,🚧,ACT,0,0
1983-07-15,NES,ハオ君の不思議な旅,0,0,🚧,ACT,0,0
1983-07-15,NES,聖剣サイコカリバー  魔獣の森伝説,0,0,🚧,ARPG,0,0
1983-07-15,NES,セクションZ,0,0,🚧,SHT,0,0
1983-07-15,NES,プロゴルファー猿  影のトーナメント,0,0,🚧,SPT,0,0
1983-07-15,NES,スマッシュピンポン,0,0,🚧,SPT,0,0
1983-07-15,NES,迷宮寺院ダババ,0,0,🚧,PZL,0,0
1983-07-15,NES,勇士の紋章  ディープダンジョン,0,0,🚧,RPG,0,0
1983-07-15,NES,リフレクトワールド,0,0,🚧,S-RPG,0,0
1983-07-15,NES,ナゾラーランド第２号,0,0,🚧,ETC,0,0
1983-07-15,NES,ゴルフUSコース,0,0,🚧,SPT,0,0
1983-07-15,NES,ドクター・カオス　地獄の扉,0,0,🚧,ACT,0,0
1983-07-15,NES,マイケルEnglish大冒険,0,0,🚧,ETC,0,0
1983-07-15,NES,エキサイティングビリヤード,0,0,🚧,SPT,0,0
1983-07-15,NES,磁界少年メットマグ  ＤＯＧからの挑戦状,0,0,🚧,PZL,0,0
1983-07-15,NES,夢工場ドキドキパニック,0,0,🚧,ACT,0,0
1983-07-15,NES,エキサイティングバスケット,0,0,🚧,SPT,0,0
1983-07-15,NES,クレオパトラの魔宝,0,0,🚧,RPG,0,0
1983-07-15,NES,タイタニックミステリー　蒼の戦慄,0,0,🚧,ADV,0,0
1983-07-15,NES,モンティのドキドキ大脱走,0,0,🚧,ACT,0,0
1983-07-15,NES,スーパーロードランナーⅡ,0,0,🚧,PZL,0,0
1983-07-15,NES,麻雀家族,0,0,🚧,TBL,0,0
1983-07-15,NES,アルマナの奇跡,0,0,🚧,ACT,0,0
1983-07-15,NES,囲碁九路盤対局,0,0,🚧,TBL,0,0
1983-07-15,NES,ドラキュラⅡ　呪いの封印,0,0,🚧,ACT,0,0
1983-07-15,NES,トランスフォーマー　ザ・ヘッドマスターズ,0,0,🚧,ACT,0,0
1983-07-15,NES,奇々怪界　怒涛編,0,0,🚧,ACT,0,0
1983-07-15,NES,ふぁみこんむかし話  新・鬼ヶ島　（前編）,0,0,🚧,ADV,0,0
1983-07-15,NES,ふぁみこんむかし話  新・鬼ヶ島　（後編）,0,0,🚧,ADV,0,0
1983-07-15,NES,カリーンの剣,0,0,🚧,ARPG,0,0
1983-07-15,NES,パルサーの光,0,0,🚧,SHT,0,0
1983-07-15,NES,トップルジップ,0,0,🚧,SHT,0,0
1983-07-15,NES,ファルシオン,0,0,🚧,SHT,0,0
1983-07-15,NES,妖怪屋敷,0,0,🚧,ACT,0,0
1983-07-15,NES,バブルボブル,0,0,🚧,ACT,0,0
1983-07-15,NES,ファミコングランプリ　F1レース,0,0,🚧,RCG,0,0
1983-07-15,NES,ファミリーコンポーザー,0,0,🚧,ETC,0,0
1983-07-15,NES,谷川浩司の将棋指南Ⅱ  名人への道,0,0,🚧,TBL,0,0
1983-07-15,NES,キックチャレンジャー エアフット 野菜の国の足戦士,0,0,🚧,ACT,0,0
1983-07-15,NES,SDガンダムワールド  ガチャポン戦士スクランブルウォーズ,0,0,🚧,SLG,0,0
1983-07-15,NES,アイドルホットライン　中山美穂のトキメキハイスクール,0,0,🚧,ADV,0,0
1983-07-15,NES,サンタクロースの宝箱,0,0,🚧,ETC,0,0
1983-07-15,NES,ドレミッコ,0,0,🚧,ETC,0,0
1983-07-15,NES,エキサイティングベースボール,0,0,🚧,SPT,0,0
1983-07-15,NES,極楽遊戯　（げーむてんごく）,0,0,🚧,ETC,0,0
1983-07-15,NES,ウルトラマン２　出撃科特隊,0,0,🚧,ACT,0,0
1983-07-15,NES,ナゾラーランドスペシャル  クイズ王を探せ,0,0,🚧,ETC,0,0
1983-07-15,NES,SDガンダムワールド  ガチャポン戦士スクランブルウォーズ,0,0,🚧,SLG,0,0
1983-07-15,NES,アイスホッケー,0,0,🚧,SPT,0,0
1983-07-15,NES,ガンスモーク,0,0,🚧,SHT,0,0
1983-07-15,NES,ファイヤーバム,0,0,🚧,ARPG,0,0
1983-07-15,NES,エキサイティングサッカー,0,0,🚧,SPT,0,0
1983-07-15,NES,レプリカート,0,0,🚧,ACT,0,0
1983-07-15,NES,ドルイド　恐怖の扉,0,0,🚧,ACT,0,0
1983-07-15,NES,１９（ヌイーゼン）,0,0,🚧,SHT,0,0
1983-07-15,NES,ツインビー,0,0,🚧,SHT,0,0
1983-07-15,NES,ナゾラーランド第３号,0,0,🚧,ETC,0,0
1983-07-15,NES,おもいっきり探偵団　覇悪怒組  魔天郎の挑戦状,0,0,🚧,ACT,0,0
1983-07-15,NES,ワードナの森,0,0,🚧,ACT,0,0
1983-07-15,NES,アスピック(ASPIC)　魔蛇王の呪い,0,0,🚧,ARPG,0,0
1983-07-15,NES,ドンキーコング,0,0,🚧,ACT,0,0
1983-07-15,NES,３Dホットラリー  ファミコングランプリⅡ,0,0,🚧,RCG,0,0
1983-07-15,NES,仮面ライダー　BLACK  対決シャドームーン,0,0,🚧,ACT,0,0
1983-07-15,NES,バイオミラクルぼくってウパ,0,0,🚧,ACT,0,0
1983-07-15,NES,風雲少林拳　暗黒の魔王,0,0,🚧,ACT,0,0
1983-07-15,NES,ファミコン探偵倶楽部　消えた後継者　（前編）,0,0,🚧,ADV,0,0
1983-07-15,NES,ファイナルコマンドー　赤い要塞,0,0,🚧,SHT,0,0
1983-07-15,NES,グーニーズ,0,0,🚧,ACT,0,0
1983-07-15,NES,ファミコン探偵倶楽部　消えた後継者　（後編）,0,0,🚧,ADV,0,0
1983-07-15,NES,ファイヤーロック,0,0,🚧,ACT,0,0
1983-07-15,NES,リサの妖精伝説,0,0,🚧,ADV,0,0
1983-07-15,NES,ムーンボールマジック,0,0,🚧,ETC,0,0
1983-07-15,NES,亜空戦記ライジン,0,0,🚧,A-SHT,0,0
1983-07-15,NES,遠山の金さん　すぺえす帆　Mr．GOLD,0,0,🚧,ADV,0,0
1983-07-15,NES,ドンキーコングJr,0,0,🚧,ACT,0,0
1983-07-15,NES,カラテ　チャンプ（KARATE　CHAMP）,0,0,🚧,ACT,0,0
1983-07-15,NES,コナミックアイスホッケー,0,0,🚧,SPT,0,0
1983-07-15,NES,らじかるぼんばー  地雷くん,0,0,🚧,ETC,0,0
1983-07-15,NES,爆闘士パットンくん,0,0,🚧,ACT,0,0
1983-07-15,NES,シルヴィアーナ　愛いっぱいの冒険者,0,0,🚧,RPG,0,0
1983-07-15,NES,谷川浩司の将棋指南Ⅱ　新版  つめ将棋次の一手,0,0,🚧,TBL,0,0
1983-07-15,NES,ビッグチャレンジ！柔道選手権,0,0,🚧,SPT,0,0
1983-07-15,NES,コナミックテニス,0,0,🚧,SPT,0,0
1983-07-15,NES,エッガーランド　創造への旅立ち,0,0,🚧,PZL,0,0
1983-07-15,NES,魔塔の崩壊,0,0,🚧,ACT,0,0
1983-07-15,NES,キック＆ラン,0,0,🚧,SPT,0,0
1983-07-15,NES,パチコン,0,0,🚧,ETC,0,0
1983-07-15,NES,ダンディー　ゼウオンの復活,0,0,🚧,RPG,0,0
1983-07-15,NES,ビッグチャレンジ！ドッグファイトスピリッツ,0,0,🚧,SHT,0,0
1983-07-15,NES,ウルトラマン倶楽部　地球奪還作戦,0,0,🚧,RPG,0,0
1983-07-15,NES,遊メイズ,0,0,🚧,ETC,0,0
1983-07-15,NES,サムライソード,0,0,🚧,ADV,0,0
1983-07-15,NES,アイスクライマー,0,0,🚧,ACT,0,0
1983-07-15,NES,ジャイラス,0,0,🚧,SHT,0,0
1983-07-15,NES,パチンコGP（グランプリ）,0,0,🚧,ETC,0,0
1983-07-15,NES,じゃあまん探偵団魔隣組　丸秘ジゴマ捜査ファイル,0,0,🚧,ADV,0,0
1983-07-15,NES,帰ってきたマリオブラザーズ,0,0,🚧,ACT,0,0
1983-07-15,NES,VSエキサイトバイク,0,0,🚧,RCG,0,0
1983-07-15,NES,なんきんのアドベンチャー,0,0,🚧,ADV,0,0
1983-07-15,NES,探偵神宮寺三郎　危険な二人　（前編）,0,0,🚧,ADV,0,0
1983-07-15,NES,タロット占い,0,0,🚧,ETC,0,0
1983-07-15,NES,ハレーウォーズ,0,0,🚧,SHT,0,0
1983-07-15,NES,機動警察パトレイバー　第２小隊出動せよ！,0,0,🚧,ACT,0,0
1983-07-15,NES,レッキングクルー,0,0,🚧,ACT,0,0
1983-07-15,NES,探偵神宮寺三郎　危険な二人　（後編）,0,0,🚧,ADV,0,0
1983-07-15,NES,ロジャーラビット,0,0,🚧,PZL,0,0
1983-07-15,NES,タマ＆フレンズ　３丁目大冒険,0,0,🚧,ACT,0,0
1983-07-15,NES,SDガンダムワールド ガチャポン戦士スクランブルウォーズ  マップコレクション,0,0,🚧,SLG,0,0
1983-07-15,NES,光GENJIローラーパニック,0,0,🚧,ADV,0,0
1983-07-15,NES,ビッグチャレンジ！ガンファイター,0,0,🚧,SHT,0,0
1983-07-15,NES,フェアリーテイル,0,0,🚧,RPG,0,0
1983-07-15,NES,パット・パット・ゴルフ,0,0,🚧,SPT,0,0
1983-07-15,NES,ファミコン探偵倶楽部Ⅱ　うしろに立つ少女　（前編）,0,0,🚧,ADV,0,0
1983-07-15,NES,ピンボール,0,0,🚧,ETC,0,0
1983-07-15,NES,ビッグチャレンジ！GOGOボーリング,0,0,🚧,SPT,0,0
1983-07-15,NES,ファミコン探偵倶楽部Ⅱ　うしろに立つ少女　（後編）,0,0,🚧,ADV,0,0
1983-07-15,NES,マグマプロジェクトハッカー,0,0,🚧,RPG,0,0
1983-07-15,NES,バーガータイム,0,0,🚧,ACT,0,0
1983-07-15,NES,遊遊記　ふぁみこんむかし話　（前編）,0,0,🚧,ADV,0,0
1983-07-15,NES,かっとび！童児,0,0,🚧,SPT,0,0
1983-07-15,NES,遊遊記　ふぁみこんむかし話　（後編）,0,0,🚧,ADV,0,0
1983-07-15,NES,LUTTER　（リュッター）,0,0,🚧,ARPG,0,0
1983-07-15,NES,香港,0,0,🚧,TBL,0,0
1983-07-15,NES,ボンバーマン,0,0,🚧,ACT,0,0
1983-07-15,NES,ゼビウス,0,0,🚧,SHT,0,0
1983-07-15,NES,パックマン,0,0,🚧,ACT,0,0
1983-07-15,NES,ナイトムーブ,0,0,🚧,PZL,0,0
1983-07-15,NES,ギャラガ,0,0,🚧,SHT,0,0
1983-07-15,NES,ギャラクシアン,0,0,🚧,SHT,0,0
1983-07-15,NES,ディグダグ,0,0,🚧,ACT,0,0
1983-07-15,NES,ディグダグⅡ,0,0,🚧,ACT,0,0
1983-07-15,NES,バックギャモン,0,0,🚧,PZL,0,0
1983-07-15,NES,パニックスペース,0,0,🚧,PZL,0,0
1983-07-15,NES,パズルボーイズ,0,0,🚧,PZL,0,0
1983-07-15,NES,石道　(isido),0,0,🚧,PZL,0,0
1983-07-15,NES,ソロモンの鍵,0,0,🚧,PZL,0,0
1983-07-15,NES,オール１  ファミマガDisk Vol.3,0,0,🚧,PZL,0,0
1983-07-15,NES,クロックス,0,0,🚧,PZL,0,0
1983-07-15,NES,タイムツイスト　（前編）,0,0,🚧,ADV,0,0
1983-07-15,NES,タイムツイスト　（後編）,0,0,🚧,ADV,0,0
1983-07-15,NES,ぷよぷよ,0,0,🚧,PZL,0,0
1983-07-15,NES,クルクルランド,0,0,🚧,PZL,0,0
1983-07-15,NES,じゃんけんディスク城,0,0,🚧,PZL,0,0
1983-07-15,NES,オールナイトニッポン　スーパーマリオブラザーズ,0,0,🚧,ACT,0,0
1983-07-15,NES,ゼルダの伝説　チャルメラバージョン,0,0,🚧,ARPG,0,0
1983-07-15,NES,ゴルフUSコース,0,0,🚧,SPT,0,0
1983-07-15,NES,ゴルフJAPANコース　入賞,0,0,🚧,SPT,0,0
1983-07-15,NES,惑星アトン外伝,0,0,🚧,SHT,0,0
1983-07-15,NES,開発用ディスク（織田信長） V.0,0,0,🚧,???,0,0
1983-07-15,NES,FMCカードチェッカー,0,0,🚧,ETC,0,0
1983-07-15,NES,ＴＨＥ ＧＯＬＦ 美少女ゴルフクラシック,0,0,🚧,SPT,0,0
1983-07-15,NES,エミちゃんの燃えろ野球拳,0,0,🚧,TBL,0,0
1983-07-15,NES,カインドゥギャルズ,0,0,🚧,ADV,0,0
1983-07-15,NES,カジノでＰＩＮＫ,0,0,🚧,TBL,0,0
1983-07-15,NES,ギャルズダンジョン 野球拳パートⅡ,0,0,🚧,ACT,0,0
1983-07-15,NES,クイズ雑学オリンピック わたなべわたる編,0,0,🚧,???,0,0
1983-07-15,NES,クイズ雑学オリンピック パートⅡ,0,0,🚧,???,0,0
1983-07-15,NES,ゲームの達人 マネーウォーズ,0,0,🚧,SLG,0,0
1983-07-15,NES,コミック作家シルーズ#1 闘魔戦記 魔少女学園イーヴル,0,0,🚧,SHT,0,0
1983-07-15,NES,コミック作家シルーズ#2 闘魔戦記 マーメイドの逆襲,0,0,🚧,SHT,0,0
1983-07-15,NES,コミック作家シルーズ#3 闘魔戦記 龍神先生危機一髪,0,0,🚧,SHT,0,0
1983-07-15,NES,コミック作家シルーズ#4 闘魔戦記 天空龍魔王復活,0,0,🚧,TBL,0,0
1983-07-15,NES,コミック作家シルーズ#5 闘魔戦記 妖獣ルドの挑戦,0,0,🚧,TBL,0,0
1983-07-15,NES,セクシーインベーダー,0,0,🚧,SHT,0,0
1983-07-15,NES,セクシー野球拳アドベンチャーⅡ,0,0,🚧,???,0,0
1983-07-15,NES,フルーツ麻雀1,0,0,🚧,TBL,0,0
1983-07-15,NES,フルーツ麻雀2,0,0,🚧,TBL,0,0
1983-07-15,NES,フルーツ麻雀3,0,0,🚧,TBL,0,0
1983-07-15,NES,フルーツ麻雀4,0,0,🚧,TBL,0,0
1983-07-15,NES,ボディコンクエストⅠ 暴かれし娘たち,0,0,🚧,RPG,0,0
1983-07-15,NES,リップスティック #1 ロリータ編,0,0,🚧,PZL,0,0
1983-07-15,NES,リップスティック #2 女子学生編,0,0,🚧,PZL,0,0
1983-07-15,NES,リップスティック #3 ＯＬ編,0,0,🚧,PZL,0,0
1983-07-15,NES,リップスティック #4 白衣の天使編,0,0,🚧,PZL,0,0
1983-07-15,NES,リップスティック #5 スチュワーデス編,0,0,🚧,PZL,0,0
1983-07-15,NES,亜紀とつかさの不思議の壁,0,0,🚧,ACT,0,0
1983-07-15,NES,小林ひとみのホールドアップ,0,0,🚧,???,0,0
1983-07-15,NES,小林ひとみ 衝撃的テニス,0,0,🚧,SPT,0,0
1983-07-15,NES,天使達の放課後,0,0,🚧,ADV,0,0
1983-07-15,NES,葉山レイコのデートでブラックジャック,0,0,🚧,TBL,0,0
1983-07-15,NES,麻雀ゴラク　美少女名人戦,0,0,🚧,TBL,0,0
1983-07-15,NES,麻雀家族,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女SFエイリアンバトル,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女コントロール,0,0,🚧,SHT,0,0
1983-07-15,NES,美少女セクシーダービー,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女セクシーパズル,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女セクシースロット,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女勝ち抜き連珠,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女写真館 スタジオカット,0,0,🚧,???,0,0
1983-07-15,NES,美少女写真館 ムービングスクール,0,0,🚧,???,0,0
1983-07-15,NES,美少女花札倶楽部 #1 おいちょかぶ編,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女花札倶楽部 #2 こいこい・ばかっ花編,0,0,🚧,TBL,0,0
1983-07-15,NES,美少女麻雀倶楽部,0,0,🚧,TBL,0,0
1983-07-15,NES,燃える野球拳,0,0,🚧,???,0,0
1983-07-15,NES,名門女子高生 セーラー服美少女図鑑 #1 名門山の手お嬢様女子高編A,0,0,🚧,ACT,0,0
1983-07-15,NES,名門女子高生 セーラー服美少女図鑑 #2 名門山の手お嬢様女子高編B,0,0,🚧,ACT,0,0
1983-07-15,NES,名門女子高生 セーラー服美少女図鑑 #3 名門清純お嬢様公立女子高生編A,0,0,🚧,ACT,0,0
1983-07-15,NES,名門女子高生 セーラー服美少女図鑑 #4 名門清純お嬢様公立女子高生編B,0,0,🚧,ACT,0,0
1983-07-15,NES,名門女子高生 セーラー服美少女図鑑 #5 名門純愛お嬢様私立女子高生編A,0,0,🚧,ACT,0,0
1983-07-15,NES,名門女子高生 セーラー服美少女図鑑 #6 名門純愛お嬢様私立女子高生編B,0,0,🚧,ACT,0,0
1983-07-15,NES,妖精たちのピンボール,0,0,🚧,TBL,0,0
1983-07-15,NES,ディスクキーパー,0,0,🚧,COPY,0,0
1983-07-15,NES,ディスクハッカー Ver1.0,0,0,🚧,COPY,0,0
1983-07-15,NES,ディスクハッカー Ver1.1,0,0,🚧,COPY,0,0
1983-07-15,NES,ディスクハッカー Ver1.2,0,0,🚧,COPY,0,0
1983-07-15,NES,ディスクハッカー Ver1.3,0,0,🚧,COPY,0,0
1983-07-15,NES,ディスクハッカーⅡ,0,0,🚧,COPY,0,0
1983-07-15,NES,ハッカープロ（ハッカープロデジタル付属）,0,0,🚧,COPY,0,0
1983-07-15,NES,クイックハンター,0,0,🚧,COPY,0,0
1983-07-15,NES,パラメーター キャンペーン版　(クイックハンター用),0,0,🚧,COPY,0,0
1983-07-15,NES,パラメーター No.1 (クイックハンター用),0,0,🚧,COPY,0,0
1983-07-15,NES,パラメーター No.2 (クイックハンター用),0,0,🚧,COPY,0,0
1983-07-15,NES,パラメーター No.3 (クイックハンター用),0,0,🚧,COPY,0,0
1983-07-15,NES,パラメーター No.4 (クイックハンター用),0,0,🚧,COPY,0,0
1983-07-15,NES,子育てゴッコ,0,0,🚧,COPY,0,0
1983-07-15,NES,トンカチエディター,0,0,🚧,EDT,0,0
1983-07-15,NES,トンカチエディター V1.2,0,0,🚧,EDT,0,0
1983-07-15,NES,ホクサイ,0,0,🚧,EDT,0,0
1983-07-15,NES,Iライン-PC(コダカラくん V2.0),0,0,🚧,EDT,0,0
1983-07-15,NES,Iライン-PC(コダカラくん V2.1),0,0,🚧,EDT,0,0
1983-07-15,NES,Iライン-PC(ファミコン用QD Iライン-DRIVER),0,0,🚧,EDT,0,0
1983-07-15,NES,ジンゴロー,0,0,🚧,EDT,0,0
1983-07-15,NES,ROM→QD for 256K＋64K,0,0,🚧,EDT,0,0
1983-07-15,NES,スロープラス (for QD/for ROM→QD),0,0,🚧,EDT,0,0
